date,CPI,CPI_MoM,CPI_YoY,rent_trend,gas_prices_trend,grocery_prices_trend,grocery_bill_trend,grocery_inflation_trend,egg_prices_trend,milk_price_trend,beef_prices_trend,bread_price_trend,restaurant_prices_trend,menu_prices_trend,fast_food_prices_trend,takeout_prices_trend,food_index_trend,CPI_MoM_future_3m,CPI_YoY_future_3m,CPI_MoM_lag1,CPI_YoY_lag1,CPI_MoM_lag2,CPI_YoY_lag2,CPI_MoM_lag3,CPI_YoY_lag3,CPI_MoM_lag6,CPI_YoY_lag6,CPI_MoM_lag12,CPI_YoY_lag12,rent_trend_lead0,rent_trend_lead1,rent_trend_lead2,rent_trend_lead3,gas_prices_trend_lead0,gas_prices_trend_lead1,gas_prices_trend_lead2,gas_prices_trend_lead3,grocery_prices_trend_lead0,grocery_prices_trend_lead1,grocery_prices_trend_lead2,grocery_prices_trend_lead3,grocery_bill_trend_lead0,grocery_bill_trend_lead1,grocery_bill_trend_lead2,grocery_bill_trend_lead3,grocery_inflation_trend_lead0,grocery_inflation_trend_lead1,grocery_inflation_trend_lead2,grocery_inflation_trend_lead3,egg_prices_trend_lead0,egg_prices_trend_lead1,egg_prices_trend_lead2,egg_prices_trend_lead3,milk_price_trend_lead0,milk_price_trend_lead1,milk_price_trend_lead2,milk_price_trend_lead3,beef_prices_trend_lead0,beef_prices_trend_lead1,beef_prices_trend_lead2,beef_prices_trend_lead3,bread_price_trend_lead0,bread_price_trend_lead1,bread_price_trend_lead2,bread_price_trend_lead3,restaurant_prices_trend_lead0,restaurant_prices_trend_lead1,restaurant_prices_trend_lead2,restaurant_prices_trend_lead3,menu_prices_trend_lead0,menu_prices_trend_lead1,menu_prices_trend_lead2,menu_prices_trend_lead3,fast_food_prices_trend_lead0,fast_food_prices_trend_lead1,fast_food_prices_trend_lead2,fast_food_prices_trend_lead3,takeout_prices_trend_lead0,takeout_prices_trend_lead1,takeout_prices_trend_lead2,takeout_prices_trend_lead3,food_index_trend_lead0,food_index_trend_lead1,food_index_trend_lead2,food_index_trend_lead3
2010-01-31,217.488,0.06487322116246474,2.6211113889767157,54.0,7.0,32.0,47.0,0.0,3.0,13.0,19.0,13.0,29.0,18.0,9.0,0.0,-0.8602143955642685,0.023004053314190642,2.2067707525304403,,,,,,,,,,,54.0,53.0,56.0,56.0,7.0,6.0,7.0,7.0,32.0,30.0,31.0,30.0,47.0,53.0,43.0,43.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,4.0,13.0,12.0,13.0,13.0,19.0,14.0,18.0,19.0,13.0,15.0,18.0,17.0,29.0,31.0,27.0,28.0,18.0,19.0,17.0,18.0,9.0,15.0,20.0,17.0,0.0,0.0,0.0,0.0,-0.8602143955642685,-0.8118262266263216,-0.8071228822769734,-0.8191609280749705
2010-02-28,217.281,-0.09517766497462166,2.151336357866529,53.0,6.0,30.0,53.0,0.0,2.0,12.0,14.0,15.0,31.0,19.0,15.0,0.0,-0.8118262266263216,-0.05197720362644098,2.003548929218568,0.06487322116246474,2.6211113889767157,,,,,,,,,53.0,56.0,56.0,59.0,6.0,7.0,7.0,8.0,30.0,31.0,30.0,31.0,53.0,43.0,43.0,41.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,4.0,12.0,13.0,13.0,13.0,14.0,18.0,19.0,20.0,15.0,18.0,17.0,17.0,31.0,27.0,28.0,30.0,19.0,17.0,18.0,17.0,15.0,20.0,17.0,16.0,0.0,0.0,0.0,0.0,-0.8118262266263216,-0.8071228822769734,-0.8191609280749705,-0.8108143749743569
2010-03-31,217.353,0.03313681361922782,2.2861714393279886,56.0,7.0,31.0,43.0,0.0,4.0,13.0,18.0,18.0,27.0,17.0,20.0,0.0,-0.8071228822769734,-0.041879515854381655,1.1215605940686268,-0.09517766497462166,2.151336357866529,0.06487322116246474,2.6211113889767157,,,,,,,56.0,56.0,59.0,58.0,7.0,7.0,8.0,6.0,31.0,30.0,31.0,25.0,43.0,43.0,41.0,35.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,13.0,13.0,13.0,10.0,18.0,19.0,20.0,14.0,18.0,17.0,17.0,13.0,27.0,28.0,30.0,27.0,17.0,18.0,17.0,16.0,20.0,17.0,16.0,7.0,0.0,0.0,0.0,0.0,-0.8071228822769734,-0.8191609280749705,-0.8108143749743569,-1.0966347405534478
2010-04-30,217.403,0.023004053314190642,2.2067707525304403,56.0,7.0,30.0,43.0,0.0,4.0,13.0,19.0,17.0,28.0,18.0,17.0,0.0,-0.8191609280749705,0.18692535416828804,1.3407784804821077,0.03313681361922782,2.2861714393279886,-0.09517766497462166,2.151336357866529,0.06487322116246474,2.6211113889767157,,,,,56.0,59.0,58.0,61.0,7.0,8.0,6.0,6.0,30.0,31.0,25.0,20.0,43.0,41.0,35.0,32.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,13.0,13.0,10.0,10.0,19.0,20.0,14.0,13.0,17.0,17.0,13.0,11.0,28.0,30.0,27.0,27.0,18.0,17.0,16.0,15.0,17.0,16.0,7.0,15.0,0.0,0.0,0.0,0.0,-0.8191609280749705,-0.8108143749743569,-1.0966347405534478,-1.1309192648197117
2010-05-31,217.29,-0.05197720362644098,2.003548929218568,59.0,8.0,31.0,41.0,0.0,4.0,13.0,20.0,17.0,30.0,17.0,16.0,0.0,-0.8108143749743569,0.14613634796996067,1.1501775395112546,0.023004053314190642,2.2067707525304403,0.03313681361922782,2.2861714393279886,-0.09517766497462166,2.151336357866529,,,,,59.0,58.0,61.0,58.0,8.0,6.0,6.0,5.0,31.0,25.0,20.0,18.0,41.0,35.0,32.0,32.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,13.0,10.0,10.0,10.0,20.0,14.0,13.0,16.0,17.0,13.0,11.0,12.0,30.0,27.0,27.0,22.0,17.0,16.0,15.0,14.0,16.0,7.0,15.0,12.0,0.0,0.0,0.0,0.0,-0.8108143749743569,-1.0966347405534478,-1.1309192648197117,-1.1777184438962243
2010-06-30,217.199,-0.041879515854381655,1.1215605940686268,58.0,6.0,25.0,35.0,0.0,4.0,10.0,14.0,13.0,27.0,16.0,7.0,0.0,-1.0966347405534478,0.1615249422961318,1.1183122472331775,-0.05197720362644098,2.003548929218568,0.023004053314190642,2.2067707525304403,0.03313681361922782,2.2861714393279886,,,,,58.0,61.0,58.0,48.0,6.0,6.0,5.0,6.0,25.0,20.0,18.0,23.0,35.0,32.0,32.0,51.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,10.0,10.0,10.0,11.0,14.0,13.0,16.0,18.0,13.0,11.0,12.0,13.0,27.0,27.0,22.0,22.0,16.0,15.0,14.0,14.0,7.0,15.0,12.0,13.0,0.0,0.0,0.0,0.0,-1.0966347405534478,-1.1309192648197117,-1.1777184438962243,-0.965008177466303
2010-07-31,217.605,0.18692535416828804,1.3407784804821077,61.0,6.0,20.0,32.0,0.0,4.0,10.0,13.0,11.0,27.0,15.0,15.0,0.0,-1.1309192648197117,0.348184629481163,1.1666951489314625,-0.041879515854381655,1.1215605940686268,-0.05197720362644098,2.003548929218568,0.023004053314190642,2.2067707525304403,0.06487322116246474,2.6211113889767157,,,61.0,58.0,48.0,48.0,6.0,5.0,6.0,6.0,20.0,18.0,23.0,21.0,32.0,32.0,51.0,44.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,10.0,10.0,11.0,11.0,13.0,16.0,18.0,18.0,11.0,12.0,13.0,15.0,27.0,22.0,22.0,20.0,15.0,14.0,14.0,14.0,15.0,12.0,13.0,10.0,0.0,0.0,0.0,0.0,-1.1309192648197117,-1.1777184438962243,-0.965008177466303,-1.054910295192882
2010-08-31,217.923,0.14613634796996067,1.1501775395112546,58.0,5.0,18.0,32.0,0.0,4.0,10.0,16.0,12.0,22.0,14.0,12.0,0.0,-1.1777184438962243,0.25338416234848005,1.084544776600338,0.18692535416828804,1.3407784804821077,-0.041879515854381655,1.1215605940686268,-0.05197720362644098,2.003548929218568,-0.09517766497462166,2.151336357866529,,,58.0,48.0,48.0,45.0,5.0,6.0,6.0,7.0,18.0,23.0,21.0,33.0,32.0,51.0,44.0,51.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,4.0,10.0,11.0,11.0,11.0,16.0,18.0,18.0,20.0,12.0,13.0,15.0,17.0,22.0,22.0,20.0,18.0,14.0,14.0,14.0,14.0,12.0,13.0,10.0,19.0,0.0,0.0,0.0,0.0,-1.1777184438962243,-0.965008177466303,-1.054910295192882,-0.8513028533064787
2010-09-30,218.275,0.1615249422961318,1.1183122472331775,48.0,6.0,23.0,51.0,0.0,4.0,11.0,18.0,13.0,22.0,14.0,13.0,0.0,-0.965008177466303,0.4016576346828282,1.437793022217937,0.14613634796996067,1.1501775395112546,0.18692535416828804,1.3407784804821077,-0.041879515854381655,1.1215605940686268,0.03313681361922782,2.2861714393279886,,,48.0,48.0,45.0,41.0,6.0,6.0,7.0,9.0,23.0,21.0,33.0,23.0,51.0,44.0,51.0,41.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,4.0,11.0,11.0,11.0,10.0,18.0,18.0,20.0,20.0,13.0,15.0,17.0,15.0,22.0,20.0,18.0,23.0,14.0,14.0,14.0,15.0,13.0,10.0,19.0,12.0,0.0,0.0,0.0,0.0,-0.965008177466303,-1.054910295192882,-0.8513028533064787,-1.0078709400081798
2010-10-31,219.035,0.348184629481163,1.1666951489314625,48.0,6.0,21.0,44.0,0.0,3.0,11.0,18.0,15.0,20.0,14.0,10.0,0.0,-1.054910295192882,0.3243042200370194,1.7007834915029774,0.1615249422961318,1.1183122472331775,0.14613634796996067,1.1501775395112546,0.18692535416828804,1.3407784804821077,0.023004053314190642,2.2067707525304403,,,48.0,45.0,41.0,63.0,6.0,7.0,9.0,11.0,21.0,33.0,23.0,33.0,44.0,51.0,41.0,52.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,3.0,11.0,11.0,10.0,14.0,18.0,20.0,20.0,20.0,15.0,17.0,15.0,16.0,20.0,18.0,23.0,26.0,14.0,14.0,15.0,18.0,10.0,19.0,12.0,14.0,0.0,0.0,0.0,0.0,-1.054910295192882,-0.8513028533064787,-1.0078709400081798,-0.7685186800090343
2010-11-30,219.59,0.25338416234848005,1.084544776600338,45.0,7.0,33.0,51.0,0.0,4.0,11.0,20.0,17.0,18.0,14.0,19.0,0.0,-0.8513028533064787,0.321447463006419,2.124898173333145,0.348184629481163,1.1666951489314625,0.1615249422961318,1.1183122472331775,0.14613634796996067,1.1501775395112546,-0.05197720362644098,2.003548929218568,,,45.0,41.0,63.0,61.0,7.0,9.0,11.0,19.0,33.0,23.0,33.0,30.0,51.0,41.0,52.0,54.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,4.0,11.0,10.0,14.0,14.0,20.0,20.0,20.0,23.0,17.0,15.0,16.0,19.0,18.0,23.0,26.0,29.0,14.0,15.0,18.0,19.0,19.0,12.0,14.0,10.0,0.0,0.0,0.0,0.0,-0.8513028533064787,-1.0078709400081798,-0.7685186800090343,-0.706004803411148
2010-12-31,220.472,0.4016576346828282,1.437793022217937,41.0,9.0,23.0,41.0,0.0,4.0,10.0,20.0,15.0,23.0,15.0,12.0,0.0,-1.0078709400081798,0.51735482068338,2.619241510354109,0.25338416234848005,1.084544776600338,0.348184629481163,1.1666951489314625,0.1615249422961318,1.1183122472331775,-0.041879515854381655,1.1215605940686268,,,41.0,63.0,61.0,62.0,9.0,11.0,19.0,31.0,23.0,33.0,30.0,33.0,41.0,52.0,54.0,50.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,4.0,10.0,14.0,14.0,13.0,20.0,20.0,23.0,23.0,15.0,16.0,19.0,18.0,23.0,26.0,29.0,26.0,15.0,18.0,19.0,18.0,12.0,14.0,10.0,17.0,0.0,0.0,0.0,0.0,-1.0078709400081798,-0.7685186800090343,-0.706004803411148,-0.7257650083638068
2011-01-31,221.187,0.3243042200370194,1.7007834915029774,63.0,11.0,33.0,52.0,0.0,3.0,14.0,20.0,16.0,26.0,18.0,14.0,0.0,-0.7685186800090343,0.46940989750992035,3.0772344447868694,0.4016576346828282,1.437793022217937,0.25338416234848005,1.084544776600338,0.348184629481163,1.1666951489314625,0.18692535416828804,1.3407784804821077,0.06487322116246474,2.6211113889767157,63.0,61.0,62.0,58.0,11.0,19.0,31.0,30.0,33.0,30.0,33.0,36.0,52.0,54.0,50.0,53.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,6.0,14.0,14.0,13.0,15.0,20.0,23.0,23.0,24.0,16.0,19.0,18.0,18.0,26.0,29.0,26.0,25.0,18.0,19.0,18.0,18.0,14.0,10.0,17.0,23.0,0.0,0.0,0.0,0.0,-0.7685186800090343,-0.706004803411148,-0.7257650083638068,-0.6126788704481168
2011-02-28,221.898,0.321447463006419,2.124898173333145,61.0,19.0,30.0,54.0,0.0,4.0,14.0,23.0,19.0,29.0,19.0,10.0,0.0,-0.706004803411148,0.3181714734507679,3.4589718808964998,0.3243042200370194,1.7007834915029774,0.4016576346828282,1.437793022217937,0.25338416234848005,1.084544776600338,0.14613634796996067,1.1501775395112546,-0.09517766497462166,2.151336357866529,61.0,62.0,58.0,65.0,19.0,31.0,30.0,29.0,30.0,33.0,36.0,39.0,54.0,50.0,53.0,56.0,0.0,0.0,0.0,0.0,4.0,4.0,6.0,7.0,14.0,13.0,15.0,14.0,23.0,23.0,24.0,23.0,19.0,18.0,18.0,17.0,29.0,26.0,25.0,29.0,19.0,18.0,18.0,20.0,10.0,17.0,23.0,17.0,0.0,0.0,0.0,0.0,-0.706004803411148,-0.7257650083638068,-0.6126788704481168,-0.5848177851441503
2011-03-31,223.046,0.51735482068338,2.619241510354109,62.0,31.0,33.0,50.0,0.0,4.0,13.0,23.0,18.0,26.0,18.0,17.0,0.0,-0.7257650083638068,0.0,3.5023181506360412,0.321447463006419,2.124898173333145,0.3243042200370194,1.7007834915029774,0.4016576346828282,1.437793022217937,0.1615249422961318,1.1183122472331775,0.03313681361922782,2.2861714393279886,62.0,58.0,65.0,68.0,31.0,30.0,29.0,18.0,33.0,36.0,39.0,30.0,50.0,53.0,56.0,41.0,0.0,0.0,0.0,0.0,4.0,6.0,7.0,7.0,13.0,15.0,14.0,11.0,23.0,24.0,23.0,17.0,18.0,18.0,17.0,14.0,26.0,25.0,29.0,25.0,18.0,18.0,20.0,18.0,17.0,23.0,17.0,17.0,0.0,0.0,0.0,0.0,-0.7257650083638068,-0.6126788704481168,-0.5848177851441503,-0.9045259270100456
2011-04-30,224.093,0.46940989750992035,3.0772344447868694,58.0,30.0,36.0,53.0,0.0,6.0,15.0,24.0,18.0,25.0,18.0,23.0,0.0,-0.6126788704481168,0.26200368317570444,3.5798809769996165,0.51735482068338,2.619241510354109,0.321447463006419,2.124898173333145,0.3243042200370194,1.7007834915029774,0.348184629481163,1.1666951489314625,0.023004053314190642,2.2067707525304403,58.0,65.0,68.0,68.0,30.0,29.0,18.0,14.0,36.0,39.0,30.0,26.0,53.0,56.0,41.0,43.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,7.0,15.0,14.0,11.0,10.0,24.0,23.0,17.0,20.0,18.0,17.0,14.0,13.0,25.0,29.0,25.0,27.0,18.0,20.0,18.0,21.0,23.0,17.0,17.0,14.0,0.0,0.0,0.0,26.0,-0.6126788704481168,-0.5848177851441503,-0.9045259270100456,-0.7942896693948476
2011-05-31,224.806,0.3181714734507679,3.4589718808964998,65.0,29.0,39.0,56.0,0.0,7.0,14.0,23.0,17.0,29.0,20.0,17.0,0.0,-0.5848177851441503,0.3154462166418792,3.75499603070808,0.46940989750992035,3.0772344447868694,0.51735482068338,2.619241510354109,0.321447463006419,2.124898173333145,0.25338416234848005,1.084544776600338,-0.05197720362644098,2.003548929218568,65.0,68.0,68.0,61.0,29.0,18.0,14.0,14.0,39.0,30.0,26.0,27.0,56.0,41.0,43.0,51.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,6.0,14.0,11.0,10.0,12.0,23.0,17.0,20.0,21.0,17.0,14.0,13.0,14.0,29.0,25.0,27.0,26.0,20.0,18.0,21.0,22.0,17.0,17.0,14.0,12.0,0.0,0.0,26.0,0.0,-0.5848177851441503,-0.9045259270100456,-0.7942896693948476,-0.8190009479802449
2011-06-30,224.806,0.0,3.5023181506360412,68.0,18.0,30.0,41.0,0.0,7.0,11.0,17.0,14.0,25.0,18.0,17.0,0.0,-0.9045259270100456,0.21715478580843772,3.812621692818685,0.3181714734507679,3.4589718808964998,0.46940989750992035,3.0772344447868694,0.51735482068338,2.619241510354109,0.4016576346828282,1.437793022217937,-0.041879515854381655,1.1215605940686268,68.0,68.0,61.0,55.0,18.0,14.0,14.0,13.0,30.0,26.0,27.0,28.0,41.0,43.0,51.0,50.0,0.0,0.0,0.0,0.0,7.0,7.0,6.0,5.0,11.0,10.0,12.0,12.0,17.0,20.0,21.0,19.0,14.0,13.0,14.0,15.0,25.0,27.0,26.0,24.0,18.0,21.0,22.0,21.0,17.0,14.0,12.0,18.0,0.0,26.0,0.0,0.0,-0.9045259270100456,-0.7942896693948476,-0.8190009479802449,-0.8210531382416534
2011-07-31,225.395,0.26200368317570444,3.5798809769996165,68.0,14.0,26.0,43.0,0.0,7.0,10.0,20.0,13.0,27.0,21.0,14.0,26.0,-0.7942896693948476,0.0675207527019328,3.5222681306640524,0.0,3.5023181506360412,0.3181714734507679,3.4589718808964998,0.46940989750992035,3.0772344447868694,0.3243042200370194,1.7007834915029774,0.18692535416828804,1.3407784804821077,68.0,61.0,55.0,49.0,14.0,14.0,13.0,11.0,26.0,27.0,28.0,30.0,43.0,51.0,50.0,45.0,0.0,0.0,0.0,0.0,7.0,6.0,5.0,4.0,10.0,12.0,12.0,12.0,20.0,21.0,19.0,20.0,13.0,14.0,15.0,16.0,27.0,26.0,24.0,25.0,21.0,22.0,21.0,21.0,14.0,12.0,18.0,17.0,26.0,0.0,0.0,0.0,-0.7942896693948476,-0.8190009479802449,-0.8210531382416534,-0.8324384158518946
2011-08-31,226.106,0.3154462166418792,3.75499603070808,61.0,14.0,27.0,51.0,0.0,6.0,12.0,21.0,14.0,26.0,22.0,12.0,0.0,-0.8190009479802449,0.18478500551268873,3.451432214581729,0.26200368317570444,3.5798809769996165,0.0,3.5023181506360412,0.3181714734507679,3.4589718808964998,0.321447463006419,2.124898173333145,0.14613634796996067,1.1501775395112546,61.0,55.0,49.0,49.0,14.0,13.0,11.0,10.0,27.0,28.0,30.0,31.0,51.0,50.0,45.0,43.0,0.0,0.0,0.0,0.0,6.0,5.0,4.0,5.0,12.0,12.0,12.0,13.0,21.0,19.0,20.0,21.0,14.0,15.0,16.0,18.0,26.0,24.0,25.0,24.0,22.0,21.0,21.0,22.0,12.0,18.0,17.0,20.0,0.0,0.0,0.0,0.0,-0.8190009479802449,-0.8210531382416534,-0.8324384158518946,-0.7833545648360285
2011-09-30,226.597,0.21715478580843772,3.812621692818685,55.0,13.0,28.0,50.0,0.0,5.0,12.0,19.0,15.0,24.0,21.0,18.0,0.0,-0.8210531382416534,0.023770849015480877,3.062066838419386,0.3154462166418792,3.75499603070808,0.26200368317570444,3.5798809769996165,0.0,3.5023181506360412,0.51735482068338,2.619241510354109,0.1615249422961318,1.1183122472331775,55.0,49.0,49.0,48.0,13.0,11.0,10.0,10.0,28.0,30.0,31.0,25.0,50.0,45.0,43.0,39.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,5.0,12.0,12.0,13.0,11.0,19.0,20.0,21.0,26.0,15.0,16.0,18.0,17.0,24.0,25.0,24.0,25.0,21.0,21.0,22.0,23.0,18.0,17.0,20.0,16.0,0.0,0.0,0.0,0.0,-0.8210531382416534,-0.8324384158518946,-0.7833545648360285,-0.8506799238194592
2011-10-31,226.75,0.0675207527019328,3.5222681306640524,49.0,11.0,30.0,45.0,0.0,4.0,12.0,20.0,16.0,25.0,21.0,17.0,0.0,-0.8324384158518946,0.27241960540966836,3.0087663379855023,0.21715478580843772,3.812621692818685,0.3154462166418792,3.75499603070808,0.26200368317570444,3.5798809769996165,0.46940989750992035,3.0772344447868694,0.348184629481163,1.1666951489314625,49.0,49.0,48.0,63.0,11.0,10.0,10.0,12.0,30.0,31.0,25.0,28.0,45.0,43.0,39.0,53.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,4.0,12.0,13.0,11.0,13.0,20.0,21.0,26.0,25.0,16.0,18.0,17.0,17.0,25.0,24.0,25.0,25.0,21.0,22.0,23.0,23.0,17.0,20.0,16.0,14.0,0.0,0.0,0.0,0.0,-0.8324384158518946,-0.7833545648360285,-0.8506799238194592,-0.7354041131476037
2011-11-30,227.169,0.18478500551268873,3.451432214581729,49.0,10.0,31.0,43.0,0.0,5.0,13.0,21.0,18.0,24.0,22.0,20.0,0.0,-0.7833545648360285,0.21374461249461518,2.8981784423473878,0.0675207527019328,3.5222681306640524,0.21715478580843772,3.812621692818685,0.3154462166418792,3.75499603070808,0.3181714734507679,3.4589718808964998,0.25338416234848005,1.084544776600338,49.0,48.0,63.0,60.0,10.0,10.0,12.0,23.0,31.0,25.0,28.0,25.0,43.0,39.0,53.0,42.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,4.0,13.0,11.0,13.0,14.0,21.0,26.0,25.0,27.0,18.0,17.0,17.0,18.0,24.0,25.0,25.0,27.0,22.0,23.0,23.0,24.0,20.0,16.0,14.0,19.0,0.0,0.0,0.0,0.0,-0.7833545648360285,-0.8506799238194592,-0.7354041131476037,-0.7453164548367741
2011-12-31,227.223,0.023770849015480877,3.062066838419386,48.0,10.0,25.0,39.0,0.0,5.0,11.0,26.0,17.0,25.0,23.0,16.0,0.0,-0.8506799238194592,0.20934703870292282,2.5828752813320977,0.18478500551268873,3.451432214581729,0.0675207527019328,3.5222681306640524,0.21715478580843772,3.812621692818685,0.0,3.5023181506360412,0.4016576346828282,1.437793022217937,48.0,63.0,60.0,61.0,10.0,12.0,23.0,26.0,25.0,28.0,25.0,24.0,39.0,53.0,42.0,44.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,5.0,11.0,13.0,14.0,14.0,26.0,25.0,27.0,26.0,17.0,17.0,18.0,17.0,25.0,25.0,27.0,26.0,23.0,23.0,24.0,23.0,16.0,14.0,19.0,26.0,0.0,0.0,0.0,0.0,-0.8506799238194592,-0.7354041131476037,-0.7453164548367741,-0.71710575807469
2012-01-31,227.842,0.27241960540966836,3.0087663379855023,63.0,12.0,28.0,53.0,0.0,4.0,13.0,25.0,17.0,25.0,23.0,14.0,0.0,-0.7354041131476037,0.16607883500068255,2.2731633741348567,0.023770849015480877,3.062066838419386,0.18478500551268873,3.451432214581729,0.0675207527019328,3.5222681306640524,0.26200368317570444,3.5798809769996165,0.3243042200370194,1.7007834915029774,63.0,60.0,61.0,62.0,12.0,23.0,26.0,17.0,28.0,25.0,24.0,27.0,53.0,42.0,44.0,53.0,0.0,0.0,0.0,8.0,4.0,4.0,5.0,6.0,13.0,14.0,14.0,14.0,25.0,27.0,26.0,23.0,17.0,18.0,17.0,19.0,25.0,27.0,26.0,25.0,23.0,24.0,23.0,26.0,14.0,19.0,26.0,23.0,0.0,0.0,0.0,14.0,-0.7354041131476037,-0.7453164548367741,-0.71710575807469,-0.5605359285193269
2012-02-29,228.329,0.21374461249461518,2.8981784423473878,60.0,23.0,25.0,42.0,0.0,4.0,14.0,27.0,18.0,27.0,24.0,19.0,0.0,-0.7453164548367741,-0.2068180132381081,1.7379429374660749,0.27241960540966836,3.0087663379855023,0.023770849015480877,3.062066838419386,0.18478500551268873,3.451432214581729,0.3154462166418792,3.75499603070808,0.321447463006419,2.124898173333145,60.0,61.0,62.0,66.0,23.0,26.0,17.0,15.0,25.0,24.0,27.0,27.0,42.0,44.0,53.0,46.0,0.0,0.0,8.0,0.0,4.0,5.0,6.0,8.0,14.0,14.0,14.0,14.0,27.0,26.0,23.0,19.0,18.0,17.0,19.0,18.0,27.0,26.0,25.0,28.0,24.0,23.0,26.0,27.0,19.0,26.0,23.0,23.0,0.0,0.0,14.0,0.0,-0.7453164548367741,-0.71710575807469,-0.5605359285193269,-0.6947978228489916
2012-03-31,228.807,0.20934703870292282,2.5828752813320977,61.0,26.0,24.0,44.0,0.0,5.0,14.0,26.0,17.0,26.0,23.0,26.0,0.0,-0.71710575807469,-0.08263631713106845,1.653870448297634,0.21374461249461518,2.8981784423473878,0.27241960540966836,3.0087663379855023,0.023770849015480877,3.062066838419386,0.21715478580843772,3.812621692818685,0.51735482068338,2.619241510354109,61.0,62.0,66.0,68.0,26.0,17.0,15.0,16.0,24.0,27.0,27.0,22.0,44.0,53.0,46.0,35.0,0.0,8.0,0.0,0.0,5.0,6.0,8.0,9.0,14.0,14.0,14.0,11.0,26.0,23.0,19.0,20.0,17.0,19.0,18.0,14.0,26.0,25.0,28.0,27.0,23.0,26.0,27.0,27.0,26.0,23.0,23.0,22.0,0.0,14.0,0.0,0.0,-0.71710575807469,-0.5605359285193269,-0.6947978228489916,-0.874796199560624
2012-04-30,229.187,0.16607883500068255,2.2731633741348567,62.0,17.0,27.0,53.0,8.0,6.0,14.0,23.0,19.0,25.0,26.0,23.0,14.0,-0.5605359285193269,0.02888099280600187,1.4175114798464783,0.20934703870292282,2.5828752813320977,0.21374461249461518,2.8981784423473878,0.27241960540966836,3.0087663379855023,0.0675207527019328,3.5222681306640524,0.46940989750992035,3.0772344447868694,62.0,66.0,68.0,70.0,17.0,15.0,16.0,13.0,27.0,27.0,22.0,25.0,53.0,46.0,35.0,42.0,8.0,0.0,0.0,0.0,6.0,8.0,9.0,8.0,14.0,14.0,11.0,11.0,23.0,19.0,20.0,25.0,19.0,18.0,14.0,14.0,25.0,28.0,27.0,28.0,26.0,27.0,27.0,30.0,23.0,23.0,22.0,19.0,14.0,0.0,0.0,0.0,-0.5605359285193269,-0.6947978228489916,-0.874796199560624,-0.7686315218083201
2012-05-31,228.713,-0.2068180132381081,1.7379429374660749,66.0,15.0,27.0,46.0,0.0,8.0,14.0,19.0,18.0,28.0,27.0,23.0,0.0,-0.6947978228489916,0.580952797585188,1.6859349154821235,0.16607883500068255,2.2731633741348567,0.20934703870292282,2.5828752813320977,0.21374461249461518,2.8981784423473878,0.18478500551268873,3.451432214581729,0.3181714734507679,3.4589718808964998,66.0,68.0,70.0,63.0,15.0,16.0,13.0,16.0,27.0,22.0,25.0,25.0,46.0,35.0,42.0,43.0,0.0,0.0,0.0,0.0,8.0,9.0,8.0,5.0,14.0,11.0,11.0,13.0,19.0,20.0,25.0,26.0,18.0,14.0,14.0,15.0,28.0,27.0,28.0,27.0,27.0,27.0,30.0,30.0,23.0,22.0,19.0,21.0,0.0,0.0,0.0,0.0,-0.6947978228489916,-0.874796199560624,-0.7686315218083201,-0.7415488888919832
2012-06-30,228.524,-0.08263631713106845,1.653870448297634,68.0,16.0,22.0,35.0,0.0,9.0,11.0,20.0,14.0,27.0,27.0,22.0,0.0,-0.874796199560624,0.47712662775423187,1.9497168982819613,-0.2068180132381081,1.7379429374660749,0.16607883500068255,2.2731633741348567,0.20934703870292282,2.5828752813320977,0.023770849015480877,3.062066838419386,0.0,3.5023181506360412,68.0,70.0,63.0,54.0,16.0,13.0,16.0,16.0,22.0,25.0,25.0,27.0,35.0,42.0,43.0,47.0,0.0,0.0,0.0,0.0,9.0,8.0,5.0,4.0,11.0,11.0,13.0,15.0,20.0,25.0,26.0,25.0,14.0,14.0,15.0,17.0,27.0,28.0,27.0,24.0,27.0,30.0,30.0,27.0,22.0,19.0,21.0,24.0,0.0,0.0,0.0,0.0,-0.874796199560624,-0.7686315218083201,-0.7415488888919832,-0.6965958747769444
